timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1784784773996,1906,HTTP Request PractiseTestAutomation,200,OK,Non GUI TestCases Using CSV files  1-2,text,true,,122020,149,10,10,https://practicetestautomation.com/practice-test-login/,1813,0,837
1784784774595,1309,HTTP Request PractiseTestAutomation,200,OK,Non GUI TestCases Using CSV files  1-5,text,true,,121872,149,10,10,https://practicetestautomation.com/practice-test-login/,1214,0,248
1784784774392,1525,HTTP Request PractiseTestAutomation,200,OK,Non GUI TestCases Using CSV files  1-4,text,true,,122027,149,10,10,https://practicetestautomation.com/practice-test-login/,1417,0,441
1784784774197,1732,HTTP Request PractiseTestAutomation,200,OK,Non GUI TestCases Using CSV files  1-3,text,true,,122025,149,10,10,https://practicetestautomation.com/practice-test-login/,1612,0,636
1784784773948,2050,HTTP Request PractiseTestAutomation,200,OK,Non GUI TestCases Using CSV files  1-1,text,true,,122019,149,10,10,https://practicetestautomation.com/practice-test-login/,1861,0,886
1784784774790,1308,HTTP Request PractiseTestAutomation,200,OK,Non GUI TestCases Using CSV files  1-6,text,true,,122023,149,10,10,https://practicetestautomation.com/practice-test-login/,1170,0,232
1784784774989,1331,HTTP Request PractiseTestAutomation,200,OK,Non GUI TestCases Using CSV files  1-7,text,true,,121866,149,10,10,https://practicetestautomation.com/practice-test-login/,1196,0,213
1784784775233,1241,HTTP Request PractiseTestAutomation,200,OK,Non GUI TestCases Using CSV files  1-8,text,true,,122029,149,10,10,https://practicetestautomation.com/practice-test-login/,1115,0,195
1784784775391,1270,HTTP Request PractiseTestAutomation,200,OK,Non GUI TestCases Using CSV files  1-9,text,true,,122021,149,10,10,https://practicetestautomation.com/practice-test-login/,1148,0,220
1784784775588,1339,HTTP Request PractiseTestAutomation,200,OK,Non GUI TestCases Using CSV files  1-10,text,true,,121877,149,10,10,https://practicetestautomation.com/practice-test-login/,1153,0,241
1784784776100,1438,HTTP Request EasyCalculation,200,OK,Non GUI TestCases Using CSV files  1-6,text,true,,48247,135,10,10,https://www.easycalculation.com/index.php,1221,0,689
1784784777538,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Unrecognized IPv6 address format,Non GUI TestCases Using CSV files  1-6,text,false,,871,0,10,10,null,0,0,0
1784784776322,1228,HTTP Request EasyCalculation,200,OK,Non GUI TestCases Using CSV files  1-7,text,true,,48247,135,10,10,https://www.easycalculation.com/index.php,1222,0,538
1784784777551,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Unrecognized IPv6 address format,Non GUI TestCases Using CSV files  1-7,text,false,,871,0,10,10,null,0,0,0
1784784775931,1626,HTTP Request EasyCalculation,200,OK,Non GUI TestCases Using CSV files  1-3,text,true,,48247,135,10,10,https://www.easycalculation.com/index.php,1182,0,866
1784784777558,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Unrecognized IPv6 address format,Non GUI TestCases Using CSV files  1-3,text,false,,871,0,10,10,null,0,0,0
1784784775908,1669,HTTP Request EasyCalculation,200,OK,Non GUI TestCases Using CSV files  1-5,text,true,,48247,135,10,10,https://www.easycalculation.com/index.php,1197,0,884
1784784777578,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Unrecognized IPv6 address format,Non GUI TestCases Using CSV files  1-5,text,false,,871,0,10,10,null,0,0,0
1784784775907,1675,HTTP Request EasyCalculation,200,OK,Non GUI TestCases Using CSV files  1-2,text,true,,48247,135,10,10,https://www.easycalculation.com/index.php,1671,0,886
1784784777583,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Unrecognized IPv6 address format,Non GUI TestCases Using CSV files  1-2,text,false,,871,0,10,10,null,0,0,0
1784784775919,1682,HTTP Request EasyCalculation,200,OK,Non GUI TestCases Using CSV files  1-4,text,true,,48247,135,10,10,https://www.easycalculation.com/index.php,1190,0,878
1784784777601,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Unrecognized IPv6 address format,Non GUI TestCases Using CSV files  1-4,text,false,,871,0,10,10,null,0,0,0
1784784776000,1608,HTTP Request EasyCalculation,200,OK,Non GUI TestCases Using CSV files  1-1,text,true,,48247,135,10,10,https://www.easycalculation.com/index.php,1565,0,797
1784784777609,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Unrecognized IPv6 address format,Non GUI TestCases Using CSV files  1-1,text,false,,871,0,10,10,null,0,0,0
1784784776663,1242,HTTP Request EasyCalculation,200,OK,Non GUI TestCases Using CSV files  1-9,text,true,,48247,135,10,10,https://www.easycalculation.com/index.php,1234,0,596
1784784777906,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Unrecognized IPv6 address format,Non GUI TestCases Using CSV files  1-9,text,false,,871,0,10,10,null,0,0,0
1784784776476,1443,HTTP Request EasyCalculation,200,OK,Non GUI TestCases Using CSV files  1-8,text,true,,48247,135,10,10,https://www.easycalculation.com/index.php,1431,0,635
1784784777919,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Unrecognized IPv6 address format,Non GUI TestCases Using CSV files  1-8,text,false,,871,0,10,10,null,0,0,0
1784784776929,1275,HTTP Request EasyCalculation,200,OK,Non GUI TestCases Using CSV files  1-10,text,true,,48247,135,10,10,https://www.easycalculation.com/index.php,1268,0,658
1784784778204,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Unrecognized IPv6 address format,Non GUI TestCases Using CSV files  1-10,text,false,,871,0,10,10,null,0,0,0
1784784777586,1483,HTTP Request HollandAndBarrett,200,OK,Non GUI TestCases Using CSV files  1-2,text,true,,333294,134,10,10,https://www.hollandandbarrett.com/basket,770,0,142
1784784777552,1540,HTTP Request HollandAndBarrett,200,OK,Non GUI TestCases Using CSV files  1-7,text,true,,332064,134,10,10,https://www.hollandandbarrett.com/basket,851,0,180
1784784777603,1546,HTTP Request HollandAndBarrett,200,OK,Non GUI TestCases Using CSV files  1-4,text,true,,329485,134,10,10,https://www.hollandandbarrett.com/basket,814,0,125
1784784777610,1544,HTTP Request HollandAndBarrett,200,OK,Non GUI TestCases Using CSV files  1-1,text,true,,331119,134,10,10,https://www.hollandandbarrett.com/basket,805,0,118
1784784777580,1574,HTTP Request HollandAndBarrett,200,OK,Non GUI TestCases Using CSV files  1-5,text,true,,333788,134,10,10,https://www.hollandandbarrett.com/basket,836,0,147
1784784777540,1672,HTTP Request HollandAndBarrett,200,OK,Non GUI TestCases Using CSV files  1-6,text,true,,335153,134,10,10,https://www.hollandandbarrett.com/basket,948,0,158
1784784777907,1394,HTTP Request HollandAndBarrett,200,OK,Non GUI TestCases Using CSV files  1-9,text,true,,330980,134,10,10,https://www.hollandandbarrett.com/basket,748,0,63
1784784777921,1387,HTTP Request HollandAndBarrett,200,OK,Non GUI TestCases Using CSV files  1-8,text,true,,331150,134,10,10,https://www.hollandandbarrett.com/basket,709,0,50
1784784778206,1293,HTTP Request HollandAndBarrett,200,OK,Non GUI TestCases Using CSV files  1-10,text,true,,331941,134,10,10,https://www.hollandandbarrett.com/basket,675,0,58
1784784777559,2090,HTTP Request HollandAndBarrett,200,OK,Non GUI TestCases Using CSV files  1-3,text,true,,333766,134,10,10,https://www.hollandandbarrett.com/basket,873,0,168
1784784779310,364,HTTP Request Saucelabs,200,OK,Non GUI TestCases Using CSV files  1-8,text,true,,9325,123,10,10,https://saucelabs.com/sign-up,360,0,71
1784784779093,730,HTTP Request Saucelabs,200,OK,Non GUI TestCases Using CSV files  1-7,text,true,,9325,123,10,10,https://saucelabs.com/sign-up,700,0,173
1784784779071,761,HTTP Request Saucelabs,200,OK,Non GUI TestCases Using CSV files  1-2,text,true,,9350,123,10,10,https://saucelabs.com/sign-up,727,0,195
1784784779155,678,HTTP Request Saucelabs,200,OK,Non GUI TestCases Using CSV files  1-1,text,true,,9325,123,10,10,https://saucelabs.com/sign-up,654,0,113
1784784779150,691,HTTP Request Saucelabs,200,OK,Non GUI TestCases Using CSV files  1-4,text,true,,9325,123,10,10,https://saucelabs.com/sign-up,660,0,132
1784784779155,695,HTTP Request Saucelabs,200,OK,Non GUI TestCases Using CSV files  1-5,text,true,,9350,123,10,10,https://saucelabs.com/sign-up,654,0,111
1784784779213,643,HTTP Request Saucelabs,200,OK,Non GUI TestCases Using CSV files  1-6,text,true,,9325,123,10,10,https://saucelabs.com/sign-up,615,0,104
1784784779302,625,HTTP Request Saucelabs,200,OK,Non GUI TestCases Using CSV files  1-9,text,true,,9325,123,10,10,https://saucelabs.com/sign-up,589,0,75
1784784779650,329,HTTP Request Saucelabs,200,OK,Non GUI TestCases Using CSV files  1-3,text,true,,9350,123,10,10,https://saucelabs.com/sign-up,327,0,49
1784784779500,633,HTTP Request Saucelabs,200,OK,Non GUI TestCases Using CSV files  1-10,text,true,,9350,123,10,10,https://saucelabs.com/sign-up,595,0,81
1784784779675,1184,HTTP Request AutomateExercise ,200,OK,Non GUI TestCases Using CSV files  1-8,text,true,,53527,125,10,10,https://automationexercise.com/#google_vignette,1151,0,210
1784784779824,1159,HTTP Request AutomateExercise ,200,OK,Non GUI TestCases Using CSV files  1-7,text,true,,53524,125,10,10,https://automationexercise.com/#google_vignette,1117,0,193
1784784780861,128,HTTP Request Singnalhire,403,Forbidden,Non GUI TestCases Using CSV files  1-8,text,false,,6635,126,10,10,https://www.signalhire.com/login,126,0,95
1784784780985,75,HTTP Request Singnalhire,403,Forbidden,Non GUI TestCases Using CSV files  1-7,text,false,,6635,126,10,10,https://www.signalhire.com/login,75,0,49
1784784779857,1205,HTTP Request AutomateExercise ,200,OK,Non GUI TestCases Using CSV files  1-6,text,true,,53526,125,10,10,https://automationexercise.com/#google_vignette,1167,0,204
1784784779843,1242,HTTP Request AutomateExercise ,200,OK,Non GUI TestCases Using CSV files  1-4,text,true,,53530,125,10,10,https://automationexercise.com/#google_vignette,1196,0,202
1784784779852,1237,HTTP Request AutomateExercise ,200,OK,Non GUI TestCases Using CSV files  1-5,text,true,,53515,125,10,10,https://automationexercise.com/#google_vignette,1196,0,246
1784784779833,1258,HTTP Request AutomateExercise ,200,OK,Non GUI TestCases Using CSV files  1-2,text,true,,53525,125,10,10,https://automationexercise.com/#google_vignette,1225,0,228
1784784779980,1203,HTTP Request AutomateExercise ,200,OK,Non GUI TestCases Using CSV files  1-3,text,true,,53522,125,10,10,https://automationexercise.com/#google_vignette,1172,0,190
1784784781087,102,HTTP Request Singnalhire,403,Forbidden,Non GUI TestCases Using CSV files  1-4,text,false,,6635,126,10,10,https://www.signalhire.com/login,102,0,75
1784784781064,125,HTTP Request Singnalhire,403,Forbidden,Non GUI TestCases Using CSV files  1-6,text,false,,6634,126,10,10,https://www.signalhire.com/login,125,0,98
1784784779835,1355,HTTP Request AutomateExercise ,200,OK,Non GUI TestCases Using CSV files  1-1,text,true,,53530,125,10,10,https://automationexercise.com/#google_vignette,1317,0,252
1784784779927,1265,HTTP Request AutomateExercise ,200,OK,Non GUI TestCases Using CSV files  1-9,text,true,,53525,125,10,10,https://automationexercise.com/#google_vignette,1240,0,256
1784784781093,118,HTTP Request Singnalhire,403,Forbidden,Non GUI TestCases Using CSV files  1-2,text,false,,6635,126,10,10,https://www.signalhire.com/login,118,0,69
1784784781090,122,HTTP Request Singnalhire,403,Forbidden,Non GUI TestCases Using CSV files  1-5,text,false,,6635,126,10,10,https://www.signalhire.com/login,121,0,73
1784784781193,96,HTTP Request Singnalhire,403,Forbidden,Non GUI TestCases Using CSV files  1-9,text,false,,6635,126,10,10,https://www.signalhire.com/login,96,0,57
1784784781191,100,HTTP Request Singnalhire,403,Forbidden,Non GUI TestCases Using CSV files  1-1,text,false,,6635,126,10,10,https://www.signalhire.com/login,100,0,59
1784784781184,108,HTTP Request Singnalhire,403,Forbidden,Non GUI TestCases Using CSV files  1-3,text,false,,6635,126,10,10,https://www.signalhire.com/login,105,0,66
1784784780181,1116,HTTP Request AutomateExercise ,200,OK,Non GUI TestCases Using CSV files  1-10,text,true,,53525,125,10,10,https://automationexercise.com/#google_vignette,1092,0,205
1784784781298,85,HTTP Request Singnalhire,403,Forbidden,Non GUI TestCases Using CSV files  1-10,text,false,,6634,126,10,10,https://www.signalhire.com/login,81,0,50
1784784781293,1718,HTTP Request Personal.Chase,404,Not Found,Non GUI TestCases Using CSV files  1-3,text,false,,15033,129,10,10,https://personal.chase.com/personal,1444,0,1116
1784784781191,1846,HTTP Request Personal.Chase,404,Not Found,Non GUI TestCases Using CSV files  1-4,text,false,,15033,129,10,10,https://personal.chase.com/personal,1556,0,1230
1784784781293,1749,HTTP Request Personal.Chase,404,Not Found,Non GUI TestCases Using CSV files  1-1,text,false,,15033,129,10,10,https://personal.chase.com/personal,1463,0,1125
1784784780991,2065,HTTP Request Personal.Chase,404,Not Found,Non GUI TestCases Using CSV files  1-8,text,false,,15033,129,10,10,https://personal.chase.com/personal,1776,0,1434
1784784781212,1847,HTTP Request Personal.Chase,404,Not Found,Non GUI TestCases Using CSV files  1-5,text,false,,15033,129,10,10,https://personal.chase.com/personal,1555,0,1218
1784784781290,1780,HTTP Request Personal.Chase,404,Not Found,Non GUI TestCases Using CSV files  1-9,text,false,,15033,129,10,10,https://personal.chase.com/personal,1490,0,1150
1784784781385,1714,HTTP Request Personal.Chase,404,Not Found,Non GUI TestCases Using CSV files  1-10,text,false,,15033,129,10,10,https://personal.chase.com/personal,1419,0,1075
1784784781212,1915,HTTP Request Personal.Chase,404,Not Found,Non GUI TestCases Using CSV files  1-2,text,false,,15033,129,10,10,https://personal.chase.com/personal,1568,0,1225
1784784781191,1936,HTTP Request Personal.Chase,404,Not Found,Non GUI TestCases Using CSV files  1-6,text,false,,15033,129,10,10,https://personal.chase.com/personal,1626,0,1276
1784784781062,2073,HTTP Request Personal.Chase,404,Not Found,Non GUI TestCases Using CSV files  1-7,text,false,,15033,129,10,10,https://personal.chase.com/personal,1728,0,1386
1784784783038,952,HTTP Request PractiseTestAutomation,200,OK,Non GUI TestCases Using CSV files  1-4,text,true,,122024,149,10,10,https://practicetestautomation.com/practice-test-login/,880,0,0
1784784783057,1035,HTTP Request PractiseTestAutomation,200,OK,Non GUI TestCases Using CSV files  1-8,text,true,,122024,149,10,10,https://practicetestautomation.com/practice-test-login/,923,0,0
1784784783071,1023,HTTP Request PractiseTestAutomation,200,OK,Non GUI TestCases Using CSV files  1-9,text,true,,122020,149,10,10,https://practicetestautomation.com/practice-test-login/,905,0,0
1784784783012,1084,HTTP Request PractiseTestAutomation,200,OK,Non GUI TestCases Using CSV files  1-3,text,true,,122032,149,10,10,https://practicetestautomation.com/practice-test-login/,964,0,0
1784784783128,1023,HTTP Request PractiseTestAutomation,200,OK,Non GUI TestCases Using CSV files  1-2,text,true,,122024,149,10,10,https://practicetestautomation.com/practice-test-login/,892,0,0
1784784783100,1054,HTTP Request PractiseTestAutomation,200,OK,Non GUI TestCases Using CSV files  1-10,text,true,,121869,149,10,10,https://practicetestautomation.com/practice-test-login/,915,0,0
1784784783043,1113,HTTP Request PractiseTestAutomation,200,OK,Non GUI TestCases Using CSV files  1-1,text,true,,122020,149,10,10,https://practicetestautomation.com/practice-test-login/,974,0,0
1784784783128,1071,HTTP Request PractiseTestAutomation,200,OK,Non GUI TestCases Using CSV files  1-6,text,true,,122032,149,10,10,https://practicetestautomation.com/practice-test-login/,977,0,0
1784784783059,1166,HTTP Request PractiseTestAutomation,200,OK,Non GUI TestCases Using CSV files  1-5,text,true,,121865,149,10,10,https://practicetestautomation.com/practice-test-login/,1096,0,0
1784784783135,1096,HTTP Request PractiseTestAutomation,200,OK,Non GUI TestCases Using CSV files  1-7,text,true,,121871,149,10,10,https://practicetestautomation.com/practice-test-login/,1069,0,0
1784784783989,955,HTTP Request EasyCalculation,200,OK,Non GUI TestCases Using CSV files  1-4,text,true,,48247,135,10,10,https://www.easycalculation.com/index.php,650,0,0
1784784784945,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Unrecognized IPv6 address format,Non GUI TestCases Using CSV files  1-4,text,false,,871,0,10,10,null,0,0,0
1784784784095,925,HTTP Request EasyCalculation,200,OK,Non GUI TestCases Using CSV files  1-3,text,true,,48247,135,10,10,https://www.easycalculation.com/index.php,653,0,0
1784784785021,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Unrecognized IPv6 address format,Non GUI TestCases Using CSV files  1-3,text,false,,871,0,10,10,null,0,0,0
1784784784231,809,HTTP Request EasyCalculation,200,OK,Non GUI TestCases Using CSV files  1-7,text,true,,48247,135,10,10,https://www.easycalculation.com/index.php,547,0,0
1784784785041,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Unrecognized IPv6 address format,Non GUI TestCases Using CSV files  1-7,text,false,,871,0,10,10,null,0,0,0
1784784784093,962,HTTP Request EasyCalculation,200,OK,Non GUI TestCases Using CSV files  1-9,text,true,,48247,135,10,10,https://www.easycalculation.com/index.php,671,0,0
1784784785056,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Unrecognized IPv6 address format,Non GUI TestCases Using CSV files  1-9,text,false,,871,0,10,10,null,0,0,0
1784784784199,858,HTTP Request EasyCalculation,200,OK,Non GUI TestCases Using CSV files  1-6,text,true,,48247,135,10,10,https://www.easycalculation.com/index.php,585,0,0
1784784785057,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Unrecognized IPv6 address format,Non GUI TestCases Using CSV files  1-6,text,false,,871,0,10,10,null,0,0,0
1784784784091,980,HTTP Request EasyCalculation,200,OK,Non GUI TestCases Using CSV files  1-8,text,true,,48247,135,10,10,https://www.easycalculation.com/index.php,682,0,0
1784784785071,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Unrecognized IPv6 address format,Non GUI TestCases Using CSV files  1-8,text,false,,871,0,10,10,null,0,0,0
1784784784225,868,HTTP Request EasyCalculation,200,OK,Non GUI TestCases Using CSV files  1-5,text,true,,48247,135,10,10,https://www.easycalculation.com/index.php,587,0,0
1784784785093,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Unrecognized IPv6 address format,Non GUI TestCases Using CSV files  1-5,text,false,,871,0,10,10,null,0,0,0
1784784784155,951,HTTP Request EasyCalculation,200,OK,Non GUI TestCases Using CSV files  1-1,text,true,,48247,135,10,10,https://www.easycalculation.com/index.php,665,0,0
1784784785106,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Unrecognized IPv6 address format,Non GUI TestCases Using CSV files  1-1,text,false,,871,0,10,10,null,0,0,0
1784784784153,955,HTTP Request EasyCalculation,200,OK,Non GUI TestCases Using CSV files  1-10,text,true,,48247,135,10,10,https://www.easycalculation.com/index.php,669,0,0
1784784785108,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Unrecognized IPv6 address format,Non GUI TestCases Using CSV files  1-10,text,false,,871,0,10,10,null,0,0,0
1784784784151,961,HTTP Request EasyCalculation,200,OK,Non GUI TestCases Using CSV files  1-2,text,true,,48247,135,10,10,https://www.easycalculation.com/index.php,672,0,0
1784784785112,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Unrecognized IPv6 address format,Non GUI TestCases Using CSV files  1-2,text,false,,871,0,10,10,null,0,0,0
1784784784946,1443,HTTP Request HollandAndBarrett,200,OK,Non GUI TestCases Using CSV files  1-4,text,true,,333316,134,10,10,https://www.hollandandbarrett.com/basket,693,0,0
1784784785021,1407,HTTP Request HollandAndBarrett,200,OK,Non GUI TestCases Using CSV files  1-3,text,true,,330474,134,10,10,https://www.hollandandbarrett.com/basket,764,0,0
1784784785072,1419,HTTP Request HollandAndBarrett,200,OK,Non GUI TestCases Using CSV files  1-8,text,true,,336091,134,10,10,https://www.hollandandbarrett.com/basket,637,0,0
1784784785108,1416,HTTP Request HollandAndBarrett,200,OK,Non GUI TestCases Using CSV files  1-10,text,true,,333392,134,10,10,https://www.hollandandbarrett.com/basket,803,0,0
1784784785043,1504,HTTP Request HollandAndBarrett,200,OK,Non GUI TestCases Using CSV files  1-7,text,true,,334745,134,10,10,https://www.hollandandbarrett.com/basket,686,0,0
1784784785057,1519,HTTP Request HollandAndBarrett,200,OK,Non GUI TestCases Using CSV files  1-9,text,true,,334756,134,10,10,https://www.hollandandbarrett.com/basket,680,0,0
1784784785112,1471,HTTP Request HollandAndBarrett,200,OK,Non GUI TestCases Using CSV files  1-2,text,true,,329095,134,10,10,https://www.hollandandbarrett.com/basket,856,0,0
1784784785106,1527,HTTP Request HollandAndBarrett,200,OK,Non GUI TestCases Using CSV files  1-1,text,true,,329147,134,10,10,https://www.hollandandbarrett.com/basket,726,0,0
1784784785094,1629,HTTP Request HollandAndBarrett,200,OK,Non GUI TestCases Using CSV files  1-5,text,true,,334734,134,10,10,https://www.hollandandbarrett.com/basket,757,0,0
1784784786390,365,HTTP Request Saucelabs,200,OK,Non GUI TestCases Using CSV files  1-4,text,true,,9325,123,10,10,https://saucelabs.com/sign-up,358,0,0
1784784786429,329,HTTP Request Saucelabs,200,OK,Non GUI TestCases Using CSV files  1-3,text,true,,9325,123,10,10,https://saucelabs.com/sign-up,324,0,0
1784784786491,395,HTTP Request Saucelabs,200,OK,Non GUI TestCases Using CSV files  1-8,text,true,,9325,123,10,10,https://saucelabs.com/sign-up,393,0,0
1784784786548,366,HTTP Request Saucelabs,200,OK,Non GUI TestCases Using CSV files  1-7,text,true,,9325,123,10,10,https://saucelabs.com/sign-up,356,0,0
1784784786634,300,HTTP Request Saucelabs,200,OK,Non GUI TestCases Using CSV files  1-1,text,true,,9325,123,10,10,https://saucelabs.com/sign-up,286,0,0
1784784786584,351,HTTP Request Saucelabs,200,OK,Non GUI TestCases Using CSV files  1-2,text,true,,9350,123,10,10,https://saucelabs.com/sign-up,345,0,0
1784784786577,360,HTTP Request Saucelabs,200,OK,Non GUI TestCases Using CSV files  1-9,text,true,,9325,123,10,10,https://saucelabs.com/sign-up,335,0,0
1784784786525,413,HTTP Request Saucelabs,200,OK,Non GUI TestCases Using CSV files  1-10,text,true,,9350,123,10,10,https://saucelabs.com/sign-up,412,0,0
1784784785057,1906,HTTP Request HollandAndBarrett,200,OK,Non GUI TestCases Using CSV files  1-6,text,true,,331935,134,10,10,https://www.hollandandbarrett.com/basket,759,0,0
1784784786724,292,HTTP Request Saucelabs,200,OK,Non GUI TestCases Using CSV files  1-5,text,true,,9350,123,10,10,https://saucelabs.com/sign-up,283,0,0
1784784786964,302,HTTP Request Saucelabs,200,OK,Non GUI TestCases Using CSV files  1-6,text,true,,9325,123,10,10,https://saucelabs.com/sign-up,293,0,0
1784784786759,917,HTTP Request AutomateExercise ,200,OK,Non GUI TestCases Using CSV files  1-3,text,true,,53522,125,10,10,https://automationexercise.com/#google_vignette,860,0,0
1784784786755,924,HTTP Request AutomateExercise ,200,OK,Non GUI TestCases Using CSV files  1-4,text,true,,53521,125,10,10,https://automationexercise.com/#google_vignette,912,0,0
1784784787680,51,HTTP Request Singnalhire,403,Forbidden,Non GUI TestCases Using CSV files  1-4,text,false,,6635,126,10,10,https://www.signalhire.com/login,51,0,0
1784784787677,55,HTTP Request Singnalhire,403,Forbidden,Non GUI TestCases Using CSV files  1-3,text,false,,6635,126,10,10,https://www.signalhire.com/login,54,0,0
1784784786886,932,HTTP Request AutomateExercise ,200,OK,Non GUI TestCases Using CSV files  1-8,text,true,,53519,125,10,10,https://automationexercise.com/#google_vignette,911,0,0
1784784787819,38,HTTP Request Singnalhire,403,Forbidden,Non GUI TestCases Using CSV files  1-8,text,false,,6635,126,10,10,https://www.signalhire.com/login,28,0,0
1784784786915,970,HTTP Request AutomateExercise ,200,OK,Non GUI TestCases Using CSV files  1-7,text,true,,53521,125,10,10,https://automationexercise.com/#google_vignette,919,0,0
1784784786938,947,HTTP Request AutomateExercise ,200,OK,Non GUI TestCases Using CSV files  1-10,text,true,,53521,125,10,10,https://automationexercise.com/#google_vignette,886,0,0
1784784786935,959,HTTP Request AutomateExercise ,200,OK,Non GUI TestCases Using CSV files  1-2,text,true,,53525,125,10,10,https://automationexercise.com/#google_vignette,911,0,0
1784784786937,959,HTTP Request AutomateExercise ,200,OK,Non GUI TestCases Using CSV files  1-9,text,true,,53525,125,10,10,https://automationexercise.com/#google_vignette,909,0,0
1784784786935,981,HTTP Request AutomateExercise ,200,OK,Non GUI TestCases Using CSV files  1-1,text,true,,53519,125,10,10,https://automationexercise.com/#google_vignette,961,0,0
1784784787885,55,HTTP Request Singnalhire,403,Forbidden,Non GUI TestCases Using CSV files  1-7,text,false,,6635,126,10,10,https://www.signalhire.com/login,54,0,0
1784784787885,60,HTTP Request Singnalhire,403,Forbidden,Non GUI TestCases Using CSV files  1-10,text,false,,6635,126,10,10,https://www.signalhire.com/login,60,0,0
1784784787896,50,HTTP Request Singnalhire,403,Forbidden,Non GUI TestCases Using CSV files  1-9,text,false,,6635,126,10,10,https://www.signalhire.com/login,49,0,0
1784784787895,52,HTTP Request Singnalhire,403,Forbidden,Non GUI TestCases Using CSV files  1-2,text,false,,6634,126,10,10,https://www.signalhire.com/login,50,0,0
1784784787017,943,HTTP Request AutomateExercise ,200,OK,Non GUI TestCases Using CSV files  1-5,text,true,,53521,125,10,10,https://automationexercise.com/#google_vignette,924,0,0
1784784787917,49,HTTP Request Singnalhire,403,Forbidden,Non GUI TestCases Using CSV files  1-1,text,false,,6635,126,10,10,https://www.signalhire.com/login,49,0,0
1784784787961,32,HTTP Request Singnalhire,403,Forbidden,Non GUI TestCases Using CSV files  1-5,text,false,,6634,126,10,10,https://www.signalhire.com/login,31,0,0
1784784787732,334,HTTP Request Personal.Chase,404,Not Found,Non GUI TestCases Using CSV files  1-4,text,false,,15033,129,10,10,https://personal.chase.com/personal,331,0,0
